STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-02",,,,,,,"2","2,N","2","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,28,+","0.75","2,,N,28,",,,,,,,,,"0.87","2,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-03",,,,,,,"2",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.12",",,N,23,",,,,,,,,,"0.14",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-04",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-05",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.05",",,N,09,",,,,,,,,,"0.05",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-06",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-07",,,,,,,"9",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.58",",,N,13,",,,,,,,,,"1.96",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-08",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.96",",,N,13,",,,,,,,,,"1.06",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-09",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-10",,,,,,,"0",",N","0",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-11",,,,,,,"1",",N","0",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.01",",,N,18,",,,,,,,,,"0.01",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-12",,,,,,,"1",",N","0",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.01",",,N,17,",,,,,,,,,"0.01",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-01",,,,,,,"3",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.37",",,N,10,",,,,,,,,,"0.43",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-02",,,,,,,"4",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.36",",,N,15,",,,,,,,,,"0.69",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-03",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.06",",,N,11,",,,,,,,,,"0.06",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-04",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-05",,,,,,,"0",",N","0",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-06",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.08",",,N,16,",,,,,,,,,"0.08",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-07",,,,,,,"5",",N","3",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","1.75",",,N,12,",,,,,,,,,"2.63",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-08",,,,,,,"4",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.40",",,N,11,",,,,,,,,,"0.55",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-09",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.06",",,N,20,",,,,,,,,,"0.06",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-10",,,,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.55",",,N,02,",,,,,,,,,"3.54",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-11",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.29",",,N,30,",,,,,,,,,"0.29",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2018-12",,,,,,,"3",",N","1",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.19",",,N,07,",,,,,,,,,"0.27",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2017-02",,,,,,,"5","3,N","4","3,N",,,,,,,,,,,,,,,,,,,,,"0.52","3,,N,28,",,,,,,,,,"1.23","3,,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2017-03",,,,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.14",",,N,23,",,,,,,,,,"0.21",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2017-04",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2017-05",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.12",",,N,09,",,,,,,,,,"0.12",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2017-06",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2017-07",,,,,,,"6",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.15",",,N,25,",,,,,,,,,"1.98",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2017-08",,,,,,,"4",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.09",",,N,11,",,,,,,,,,"0.18",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2017-09",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.64",",,N,10,",,,,,,,,,"0.64",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2017-10",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2017-11",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,17,",,,,,,,,,"0.00",",T,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2017-12",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,17,",,,,,,,,,"0.00",",T,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-01",,,,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"1.01",",,N,10,",,,,,,,,,"1.02",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-02",,,,,,,"4",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.56",",,N,15,",,,,,,,,,"0.76",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-03",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.03",",,N,11,",,,,,,,,,"0.03",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-04",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-05",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-06",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.16",",,N,16,",,,,,,,,,"0.16",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-07",,,,,,,"4",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.15",",,N,09,",,,,,,,,,"0.33",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-08",,,,,,,"3","1,N","1","1,N",,,,,,,,,,,,,,,,,,,,,"0.71","1,,N,10,",,,,,,,,,"0.81","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-09",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.07",",,N,20,",,,,,,,,,"0.07",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-10",,,,,,,"5",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.61",",,N,02,",,,,,,,,,"3.85",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-11",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.15",",,N,30,",,,,,,,,,"0.15",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0466","BUCKEYE 13.7 W, AZ US","33.39289","-112.815469","287.1","2018-12",,,,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.45",",,N,07,",,,,,,,,,"0.54",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-01",,,,,,,"4",",N","4",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.64",",,N,06,",,,,,,,,,"1.63",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-02",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,29,+","0.19",",,N,01,",,,,,,,,,"0.19",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-03",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-04",,,,,,,"2","1,N","2","1,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.38","1,,N,11,",,,,,,,,,"0.48","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-05",,,,,,,"1","1,N","0","1,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.05","1,,N,01,",,,,,,,,,"0.05","1,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-06",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-07",,,,,,,"1","1,N","0","1,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.02","1,,N,02,",,,,,,,,,"0.02","1,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-08",,,,,,,"9","1,N","3","1,N",,,,,,,,,,,,,,,,,,,,,"0.19","1,,N,10,",,,,,,,,,"0.66","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-09",,,,,,,"5",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,30,+","0.24",",,N,23,",,,,,,,,,"0.45",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-10",,,,,,,"1","2,N","1","2,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.12","2,,N,03,",,,,,,,,,"0.12","2,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-11",,,,,,,"4","1,N","4","1,N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,30,+","0.31","1,,N,04,",,,,,,,,,"1.02","1,,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2016-12",,,,,,,"6",",N","3",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.53",",,N,22,",,,,,,,,,"1.30",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-01",,,,,,,"5",",N","4",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.65",",,N,21,",,,,,,,,,"1.39",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-02",,,,,,,"4",",N","2",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,28,+","0.97",",,N,19,",,,,,,,,,"1.48",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-03",,,,,,,"2",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.10",",,N,01,",,,,,,,,,"0.14",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-04",,,,,,,"0","1,N","0","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.00","1,,N,30,+",,,,,,,,,"0.00","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-05",,,,,,,"1","1,N","1","1,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.19","1,,N,09,",,,,,,,,,"0.19","1,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-06",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-07",,,,,,,"5","2,N","4","2,N",,,,,,,,,,,,,,,,,,,,,"1.52","2,,N,17,",,,,,,,,,"3.02","2,,,N",,,,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-08",,,,,,,"4","2,N","2","2,N",,,,,,,,,,,,,,,,,,,,,"0.52","2,,N,13,",,,,,,,,,"0.82","2,,,N",,,,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-09",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-10",,,,,,,"0","1,N","0","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.00","1,,N,31,+",,,,,,,,,"0.00","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-11",,,,,,,"0",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.00",",T,N,17,+",,,,,,,,,"0.00",",T,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2017-12",,,,,,,"2",",N","0",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.03",",,N,17,",,,,,,,,,"0.04",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-01",,,,,,,"1",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.23",",,N,10,",,,,,,,,,"0.23",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-02",,,,,,,"2",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,28,+","0.30",",,N,15,",,,,,,,,,"0.46",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-03",,,,,,,"1","1,N","0","1,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.04","1,,N,11,",,,,,,,,,"0.04","1,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-04",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-05",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-06",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.12",",,N,16,",,,,,,,,,"0.12",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-07",,,,,,,"6",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.56",",,N,12,",,,,,,,,,"0.99",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-08",,,,,,,"3",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.26",",,N,11,",,,,,,,,,"0.51",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-09",,,,,,,"2","1,N","1","1,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.53","1,,N,03,",,,,,,,,,"0.62","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-10",,,,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"2.77",",,N,14,",,,,,,,,,"5.77",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-11",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.47",",,N,30,",,,,,,,,,"0.47",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0344","AVONDALE 3.8 NE, AZ US","33.47435","-112.301731","308.2","2018-12",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.16",",,N,07,",,,,,,,,,"0.16",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0465","GUADALUPE 7.2 SW, AZ US","33.302874","-112.055572","390.4","2017-04",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0465","GUADALUPE 7.2 SW, AZ US","33.302874","-112.055572","390.4","2017-06",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0465","GUADALUPE 7.2 SW, AZ US","33.302874","-112.055572","390.4","2017-07",,,,,,,"4",",N","3",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.45",",,N,24,",,,,,,,,,"1.02",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0465","GUADALUPE 7.2 SW, AZ US","33.302874","-112.055572","390.4","2017-08",,,,,,,"4",",N","2",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","1.61",",,N,13,",,,,,,,,,"1.75",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0465","GUADALUPE 7.2 SW, AZ US","33.302874","-112.055572","390.4","2017-09",,,,,,,"1",",N","0",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","0.03",",,N,08,",,,,,,,,,"0.03",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0465","GUADALUPE 7.2 SW, AZ US","33.302874","-112.055572","390.4","2017-10",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0465","GUADALUPE 7.2 SW, AZ US","33.302874","-112.055572","390.4","2017-11",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0465","GUADALUPE 7.2 SW, AZ US","33.302874","-112.055572","390.4","2017-12",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.13",",,N,17,",,,,,,,,,"0.15",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
